topic,term,beta
3,1152242,1.1420346608034988e-8
4,1152242,3.7604561211571384e-5
5,1152242,1.3884134375504928e-47
1,stanchions,5.551204929950201e-87
2,stanchions,2.00558726956117e-71
3,stanchions,7.947713393544167e-61
4,stanchions,5.575952804835624e-16
5,stanchions,2.9102211968324458e-5
1,1888markham.president,5.820317972887551e-66
2,1888markham.president,7.29754561445074e-117
3,1888markham.president,3.1599251284185714e-5
4,1888markham.president,8.898297951579012e-129
5,1888markham.president,1.3039305940006475e-122
1,351,8.627690306269817e-66
2,351,3.097531096811102e-116
3,351,3.1599251284185714e-5
4,351,7.45309930959875e-129
5,351,9.297668645745719e-123
1,5034520000503,4.2209690007365903e-66
2,5034520000503,1.4644737701186997e-117
3,5034520000503,3.1599251284185714e-5
4,5034520000503,2.787178137755927e-129
5,5034520000503,3.491357463073142e-123
1,gmail.compublicsafety,3.89608272640059e-65
2,gmail.compublicsafety,3.54280614466408e-115
3,gmail.compublicsafety,3.1599251284185714e-5
4,gmail.compublicsafety,7.097278136196794e-129
5,gmail.compublicsafety,1.8306845033450498e-121
1,harron,2.861141180259326e-63
2,harron,5.391163366659053e-113
3,harron,3.1599251284185714e-5
4,harron,1.6338849871298804e-125
5,harron,9.519616298999795e-120
1,makhara,5.333035750029945e-66
2,makhara,1.56220318098702e-116
3,makhara,3.1599251284185714e-5
4,makhara,5.0847993104546127e-129
5,makhara,1.0650001158277397e-122
1,motion,4.0967183546378445e-66
2,motion,1.60549593956101e-116
3,motion,3.1599251284185714e-5
4,motion,1.3780025384926933e-129
5,motion,1.0707229236788888e-122
1,swni.orgdonna,3.469222265822288e-67
2,swni.orgdonna,1.7545395479471443e-116
3,swni.orgdonna,3.1599251284185714e-5
4,swni.orgdonna,4.145128752799018e-129
5,swni.orgdonna,4.852856233250587e-123
1,wilbart,3.559109589670502e-66
2,wilbart,3.4319201342383317e-116
3,wilbart,3.1599251284185714e-5
4,wilbart,5.0014566978586134e-129
5,wilbart,3.5961949195557496e-123
1,amber,2.0996957047556358e-5
2,amber,6.214022335503822e-10
3,amber,4.63891782049693e-5
4,amber,2.9356094833787322e-5
5,amber,4.762563568497335e-17
1,records,2.2705996915137553e-81
2,records,5.5902556864291565e-39
3,records,1.2639700513674288e-4
4,records,3.94411205515272e-44
5,records,8.408126107357704e-25
1,throw,1.1080603044672203e-8
2,throw,7.29376972553859e-18
3,throw,2.2910880566312137e-5
4,throw,8.556469225364556e-5
5,throw,1.6851885564122884e-14
1,7609,2.090232829944115e-155
2,7609,3.753374345108227e-89
3,7609,4.085468834515162e-68
4,7609,3.761815686257726e-5
5,7609,1.0058719073220867e-147
1,7671,4.749419174088625e-155
2,7671,1.1144495404445902e-89
3,7671,4.020876323537114e-68
4,7671,3.761815686257726e-5
5,7671,1.1639860681480632e-147
1,alignment.description:one,9.383759356550067e-156
2,alignment.description:one,7.354953241775684e-91
3,alignment.description:one,5.399538926949038e-69
4,alignment.description:one,3.761815686257726e-5
5,alignment.description:one,4.3076053672479525e-149
1,alignment.from,7.229244147963433e-156
2,alignment.from,4.290441724878771e-90
3,alignment.from,1.6116317581060568e-69
4,alignment.from,3.761815686257726e-5
5,alignment.from,1.394198617989765e-148
1,amto,2.495531742768979e-155
2,amto,1.1677684898259902e-89
3,amto,4.664019252342504e-69
4,amto,3.761815686257726e-5
5,amto,8.932740020144142e-148
1,anecdotally,1.7143627180233595e-154
2,anecdotally,8.030686909412837e-89
3,anecdotally,1.5259507577228905e-68
4,anecdotally,3.761815686257726e-5
5,anecdotally,8.422754441842854e-149
1,bac,3.6884029388459827e-157
2,bac,2.559581604103006e-91
3,bac,7.625384555659517e-71
4,bac,3.761815686257726e-5
5,bac,9.169197542964069e-149
1,chasse,4.75480391528541e-155
2,chasse,3.08845902923e-90
3,chasse,2.671237339323908e-69
4,chasse,3.761815686257726e-5
5,chasse,4.384082585391231e-148
1,divisionheard,5.201594553785923e-156
2,divisionheard,9.378059956507698e-90
3,divisionheard,9.42148045171683e-69
4,divisionheard,3.761815686257726e-5
5,divisionheard,4.990029298032603e-148
1,geller,1.4072480126157835e-92
2,geller,1.1781801856444993e-13
3,geller,8.739740056674278e-41
4,geller,7.523631359850679e-5
5,geller,9.144411697661037e-49
1,geller503,8.74815865876168e-156
2,geller503,3.5088131376582597e-90
3,geller503,1.3037441582332305e-69
4,geller503,3.761815686257726e-5
5,geller503,7.054973289350048e-149
1,koonce,1.9230931475907714e-155
2,koonce,2.585113018999885e-90
3,koonce,6.693712645517246e-69
4,koonce,3.761815686257726e-5
5,koonce,5.54473229430379e-149
1,lewis.wardrip,5.073812765864611e-156
2,lewis.wardrip,2.017645727663407e-92
3,lewis.wardrip,2.984918984496393e-69
4,lewis.wardrip,3.761815686257726e-5
5,lewis.wardrip,2.3032140045840226e-148
1,noinspection,6.575575300416653e-155
2,noinspection,1.3039231002192947e-89
3,noinspection,2.386836229043469e-68
4,noinspection,3.761815686257726e-5
5,noinspection,1.877033451367914e-148
1,œstop,1.6675287249953174e-112
2,œstop,1.4346774056668452e-59
3,œstop,1.721845234031325e-17
4,œstop,3.761949793167358e-5
5,œstop,2.9101174488960005e-5
1,peter,2.9517400038727753e-79
2,peter,3.499618209847666e-5
3,peter,1.2676119227172578e-61
4,peter,3.761739898414463e-5
5,peter,1.889511361309521e-135
1,peter.koonce,1.0494775502685486e-156
2,peter.koonce,5.541725886295699e-90
3,peter.koonce,1.4835251927741136e-68
4,peter.koonce,3.761815686257726e-5
5,peter.koonce,5.996921401385908e-150
1,roger,4.698776078673858e-155
2,roger,1.4709090929144921e-89
3,roger,5.623327578564471e-70
4,roger,3.761815686257726e-5
5,roger,1.930323613656927e-148
1,sign.roger,6.466448421406954e-156
2,sign.roger,1.2351106884347988e-90
3,sign.roger,1.284463516382011e-69
4,sign.roger,3.761815686257726e-5
5,sign.roger,1.4517931855366815e-148
1,wardrip,8.216916465400417e-156
2,wardrip,3.3651288159537283e-90
3,wardrip,5.286439132073437e-69
4,wardrip,3.761815686257726e-5
5,wardrip,2.9413503654527087e-149
1,centercall,1.748319816905517e-92
2,centercall,1.0313637747516893e-88
3,centercall,3.1599251284185714e-5
4,centercall,4.386526257564136e-92
5,centercall,6.193329596678761e-81
1,description:paint,1.9993733882948587e-92
2,description:paint,5.417186497936712e-89
3,description:paint,3.1599251284185714e-5
4,description:paint,1.8697059506022903e-92
5,description:paint,3.4722829002223657e-81
1,requestedsb,1.74929831357498e-92
2,requestedsb,1.349228005865765e-89
3,requestedsb,3.1599251284185714e-5
4,requestedsb,2.9624203532749174e-93
5,requestedsb,1.3334757957412933e-81
1,burning,1.047066434958593e-18
2,burning,6.401245919634894e-43
3,burning,9.479775376901785e-5
4,burning,9.945002023061855e-14
5,burning,8.431880034326107e-20
1,69723,1.0817673900719413e-103
2,69723,1.5272223568278745e-103
3,69723,3.159923663311749e-5
4,69723,1.7441748129743064e-11
5,69723,1.7549154662534234e-105
1,chevy,2.365076021464473e-41
2,chevy,5.965762845230752e-29
3,chevy,1.7100928771516464e-4
4,chevy,5.9744609566892557e-05
5,chevy,8.074607584560714e-16
1,silverado,5.3754449409409295e-104
2,silverado,1.0911306036616437e-103
3,silverado,3.159924024174751e-5
4,silverado,1.3145759984787886e-11
5,silverado,2.013404906379079e-105
1,139,2.7937641500172685e-5
2,139,3.516335487729111e-92
3,139,1.0112954041509239e-78
4,139,3.159111678757848e-58
5,139,1.0012770064737586e-74
1,10715,2.7937641500172685e-5
2,10715,5.853504330044384e-121
3,10715,1.2289818450179463e-60
4,10715,8.18081871509915e-23
5,10715,3.4055809556534453e-128
1,grandson,2.7937641500172685e-5
2,grandson,4.085307489036078e-94
3,grandson,2.186084241029005e-24
4,grandson,8.267765307719336e-96
5,grandson,1.3152293410985534e-90
1,likes,2.7933343239980196e-5
2,likes,1.9718865686526355e-20
3,likes,4.633964673122346e-20
4,likes,3.689705038789215e-84
5,likes,2.910668940036783e-5
1,quadriplegic,2.7937641500172685e-5
2,quadriplegic,4.8630387434993724e-95
3,quadriplegic,1.042166488327287e-26
4,quadriplegic,1.654142729066493e-95
5,quadriplegic,4.1979412338036895e-91
1,thorenson,1.6955527417169965e-97
2,thorenson,1.9228517459681246e-37
3,thorenson,3.1599232089743386e-5
4,thorenson,1.6661135477553667e-78
5,thorenson,1.7677657121748836e-11
1,trenches,5.548888927182582e-39
2,trenches,9.342584518989191e-25
3,trenches,6.319129795805981e-5
4,trenches,8.576917167943896e-9
5,trenches,1.3554350366506656e-77
1,crosswalk.because,1.199260827140679e-50
2,crosswalk.because,1.2451054138629996e-38
3,crosswalk.because,3.1599251284185714e-5
4,crosswalk.because,1.0863038208531782e-108
5,crosswalk.because,2.579265266984839e-24
1,schoolkids,9.848514015661312e-49
2,schoolkids,4.0045100637581884e-39
3,schoolkids,3.1599251284185714e-5
4,schoolkids,1.6863019175549343e-108
5,schoolkids,4.9315813432549075e-24
1,topper,8.96610147645376e-49
2,topper,4.576734038532049e-38
3,topper,3.1599251284185714e-5
4,topper,5.096470793923203e-107
5,topper,3.110206782802307e-22
1,again.while,1.2940764491289407e-137
2,again.while,2.952633653582448e-51
3,again.while,1.236413475003929e-128
4,again.while,3.761815686257726e-5
5,again.while,1.228342911523091e-49
1,alteration,5.509178101562918e-138
2,alteration,1.782022253267619e-51
3,alteration,2.779740406527727e-129
4,alteration,3.761815686257726e-5
5,alteration,4.2899050828620125e-51
1,eastward.i,2.351735926508103e-138
2,eastward.i,1.651637154967489e-51
3,eastward.i,7.706850593204132e-129
4,eastward.i,3.761815686257726e-5
5,eastward.i,5.791692634510013e-50
1,matt,3.621759137377437e-32
2,matt,4.572955188614061e-53
3,matt,3.159553354547714e-5
4,matt,7.524073960463674e-5
5,matt,8.504168361694842e-28
1,prominent,7.3844335066478e-119
2,prominent,7.619116764725687e-52
3,prominent,5.2615517580113134e-114
4,prominent,7.523631372515452e-5
5,prominent,5.816181049612792e-55
1,reiterate,7.440125754731205e-138
2,reiterate,1.9945839834805486e-51
3,reiterate,3.002829670350454e-129
4,reiterate,3.761815686257726e-5
5,reiterate,6.06459669393828e-50
1,subtle,1.7907515109106552e-137
2,subtle,3.633899094384899e-51
3,subtle,2.777248968506316e-129
4,subtle,3.761815686257726e-5
5,subtle,6.756404654383195e-50
1,warranted.thanks,6.105087725143424e-138
2,warranted.thanks,2.818941564161088e-51
3,warranted.thanks,1.3643657910645234e-128
4,warranted.thanks,3.761815686257726e-5
5,warranted.thanks,1.3646121037619714e-49
1,bypassed,2.7937641500172685e-5
2,bypassed,2.8844680791240013e-25
3,bypassed,1.5568933633410772e-121
4,bypassed,6.323657785448668e-118
5,bypassed,7.02378819890656e-28
1,fortunately,1.4228990730867847e-29
2,fortunately,1.2525705780894785e-4
3,fortunately,1.3295839570547504e-5
4,fortunately,3.1266655483720745e-53
5,fortunately,1.1397462534391879e-34
1,provider,2.5959532854547684e-7
2,provider,3.4670300633925474e-5
3,provider,6.663784513346346e-89
4,provider,1.4100593660583006e-99
5,provider,5.438009961553341e-64
1,holy,1.5554369147412373e-8
2,holy,1.3652613276890492e-25
3,holy,8.06508417212401e-14
4,holy,5.946637071061496e-61
5,holy,8.729043308459751e-5
1,redeemer,2.7937641500172685e-5
2,redeemer,5.819186770650689e-34
3,redeemer,1.3298956052024106e-97
4,redeemer,1.099226901787483e-61
5,redeemer,4.5258804741867527e-26
1,mzahler124,2.7937641500172685e-5
2,mzahler124,1.6597236138900485e-102
3,mzahler124,5.925007769440521e-75
4,mzahler124,2.84379133218383e-100
5,mzahler124,1.861932677260313e-105
1,yahoo.compolice,2.7937641500172685e-5
2,yahoo.compolice,2.5635702545228174e-102
3,yahoo.compolice,7.441645178025571e-76
4,yahoo.compolice,1.2091934226648793e-99
5,yahoo.compolice,9.648547474185857e-103
1,117184parking,4.6152506470790764e-76
2,117184parking,1.82034611236416e-85
3,117184parking,3.159908760511253e-5
4,117184parking,1.3016936007107633e-84
5,117184parking,1.5074480846961731e-10
1,77th.the,1.3197387052288204e-116
2,77th.the,5.99115934825414e-14
3,77th.the,1.2090292272532759e-51
4,77th.the,2.7865346042262365e-116
5,77th.the,2.9102211918933407e-5
1,revision,6.161386374548621e-5
2,revision,7.69973404541856e-20
3,revision,2.3859203740653985e-6
4,revision,3.989402430425064e-24
5,revision,5.002925260560863e-5
1,switched.this,2.486593527200001e-118
2,switched.this,9.831125775531934e-13
3,switched.this,1.7681411379206337e-50
4,switched.this,4.654752547298802e-115
5,switched.this,2.91022111512002e-5
1,inundated,2.376016429765782e-129
2,inundated,2.7769126995262356e-114
3,inundated,5.679038036838475e-102
4,inundated,3.761815686257726e-5
5,inundated,1.2750083870763019e-67
1,142,3.833244703416578e-12
2,142,2.4019585840043667e-83
3,142,3.1599246948541884e-5
4,142,1.2001812637149591e-84
5,142,2.3823224731076725e-93
1,1175324,9.934059605173742e-97
2,1175324,3.4995477058158025e-5
3,1175324,6.4016518759433e-69
4,1175324,1.9970440505828568e-112
5,1175324,1.1846272916189456e-56
1,dekham,1.2020451945401847e-96
2,dekham,3.4995477058158025e-5
3,dekham,8.788968982906442e-69
4,dekham,2.3831452271554884e-112
5,dekham,1.5043336248518899e-56
1,goodrun,1.967285724278665e-67
2,goodrun,1.8764303405440382e-93
3,goodrun,3.159923756671317e-5
4,goodrun,5.144390237437803e-74
5,goodrun,1.2633488986263393e-11
1,1175320,1.8471786059121237e-46
2,1175320,3.4995477058158025e-5
3,1175320,1.1919306239016212e-87
4,1175320,8.260861401723867e-84
5,1175320,1.2914144789781517e-98
1,desirable,1.231248126638432e-81
2,desirable,3.49954692280734e-5
3,desirable,3.2389814032732955e-25
4,desirable,1.154047240543928e-84
5,desirable,6.511492351734488e-12
1,usable,7.749543439221076e-53
2,usable,6.999094136201298e-5
3,usable,7.20946561965413e-18
4,usable,1.3710145285908172e-11
5,usable,9.82697172031707e-23
1,reaction,1.372313072220634e-118
2,reaction,5.999487153360661e-45
3,reaction,7.197785714657826e-114
4,reaction,9.4868859007009e-112
5,reaction,2.910221196875586e-5
1,1167959,4.386857377786074e-87
2,1167959,6.33042609947824e-25
3,1167959,3.1599251284185714e-5
4,1167959,4.0935469797309304e-82
5,1167959,9.194474450750189e-28
1,5133,1.2651011056215216e-76
2,5133,3.4995477058158025e-5
3,5133,1.667712351183429e-139
4,5133,3.9795366138278433e-116
5,5133,1.0071185838066033e-48
1,chopping,1.4528070837381574e-75
2,chopping,3.4995477058158025e-5
3,chopping,1.846489630331711e-138
4,chopping,6.014932857101626e-116
5,chopping,1.8883824394019118e-48
1,fairs,4.136734201749038e-76
2,fairs,3.4995477058158025e-5
3,fairs,1.5997689965019947e-139
4,fairs,2.0486972137778756e-117
5,fairs,9.91970388771377e-49
1,leafing,2.1193273958882536e-76
2,leafing,3.4995477058158025e-5
3,leafing,2.7827449931956064e-139
4,leafing,2.1631570402285522e-117
5,leafing,3.859422764701307e-49
1,summner,1.2191212766017618e-76
2,summner,3.4995477058158025e-5
3,summner,4.375550815000451e-139
4,summner,1.8948237770537669e-116
5,summner,8.334209601831386e-49
1,switched,7.030211177024539e-73
2,switched,6.99956886885392e-5
3,switched,1.1140001786939773e-38
4,switched,7.52312243280226e-5
5,switched,1.0492453565906858e-31
1,trim,3.0991652567526817e-22
2,trim,2.4762844643974147e-4
3,trim,1.666698309687134e-4
4,trim,5.374436848605343e-40
5,trim,1.890189855454463e-5
1,annoyance,5.587528300034537e-5
2,annoyance,7.500525088675722e-86
3,annoyance,1.2919368542506215e-34
4,annoyance,7.226252615005391e-24
5,annoyance,6.437939191591275e-31
1,46,2.393518035815713e-109
2,46,1.7502438069887897e-58
3,46,3.1599251284185714e-5
4,46,1.2913349691229558e-26
5,46,1.175999423529428e-102
1,adescription:caller,1.9942995257625016e-136
2,adescription:caller,1.0990190496632251e-104
3,adescription:caller,9.44110454201798e-126
4,adescription:caller,3.761815686257726e-5
5,adescription:caller,1.1591851838632019e-131
1,alleyasset,8.735027497403767e-137
2,alleyasset,2.0097463403768498e-104
3,alleyasset,1.2451401354008266e-125
4,alleyasset,3.761815686257726e-5
5,alleyasset,4.2349588419663336e-131
1,alleycaller,2.5790603025726265e-136
2,alleycaller,3.741382895041572e-105
3,alleycaller,8.18146405547887e-127
4,alleycaller,3.761815686257726e-5
5,alleycaller,3.490659648678663e-132
1,aproblem,9.398489640700787e-136
2,aproblem,1.8090086653810928e-104
3,aproblem,2.088999292117001e-125
4,aproblem,3.761815686257726e-5
5,aproblem,7.616237619624402e-132
1,evaluation.rush4,6.50464338544994e-136
2,evaluation.rush4,3.554026200147712e-104
3,evaluation.rush4,2.122851926510977e-125
4,evaluation.rush4,3.761815686257726e-5
5,evaluation.rush4,4.0361923648362653e-131
1,insists,4.647222062787443e-136
2,insists,1.9254881481810142e-104
3,insists,2.2569816359841488e-125
4,insists,3.761815686257726e-5
5,insists,2.6768111424923937e-131
1,missingcomments,3.31065148147825e-136
2,missingcomments,5.4724878223172846e-105
3,missingcomments,5.253962223694449e-126
4,missingcomments,3.761815686257726e-5
5,missingcomments,5.162887980275254e-133
1,thereunable,2.672053494992277e-136
2,thereunable,6.7782374914482404e-105
3,thereunable,1.3989372573446628e-125
4,thereunable,3.761815686257726e-5
5,thereunable,1.3084138040011377e-131
1,sunk,8.535927116590967e-67
2,sunk,1.0498643102885646e-4
3,sunk,9.950029326533832e-14
4,sunk,9.029792405327736e-63
5,sunk,2.9457967405120106e-14
1,36th6,2.6101119397344877e-71
2,36th6,2.003656279538319e-142
3,36th6,2.266983132047176e-92
4,36th6,1.8294906361193178e-46
5,36th6,2.910221196875586e-5
1,3712,6.1339667159826354e-71
2,3712,8.399677829689779e-143
3,3712,3.5508376281704194e-92
4,3712,1.8719721533904274e-45
5,3712,2.910221196875586e-5
1,4044,4.2983376776637105e-71
2,4044,3.887457255798912e-142
3,4044,7.347709468358588e-92
4,4044,2.4253214837827335e-46
5,4044,2.910221196875586e-5
1,433,3.718234604003855e-71
2,433,4.2878374511099395e-142
3,433,5.606295263512802e-92
4,433,7.18001803351254e-46
5,433,2.910221196875586e-5
1,800portland,1.2589151080792854e-70
2,800portland,2.6008358578439195e-141
3,800portland,3.433783580801111e-91
4,800portland,2.87844515648853e-45
5,800portland,2.910221196875586e-5
1,97204,4.113709752181334e-71
2,97204,1.8345071028929268e-142
3,97204,7.238978941731586e-92
4,97204,2.2572115153698316e-45
5,97204,2.910221196875586e-5
1,97214sincerely,3.715865665364238e-71
2,97214sincerely,5.8121615366312436e-142
3,97214sincerely,1.1063631101709186e-91
4,97214sincerely,1.9696276934634824e-46
5,97214sincerely,2.910221196875586e-5
1,aaron,6.818494694255979e-19
2,aaron,2.782190341447024e-68
3,aaron,6.085014069380031e-67
4,aaron,6.970794500625997e-5
5,aaron,4.276864464317583e-6
1,action.you,5.523816148148192e-71
2,action.you,4.4954771429719025e-142
3,action.you,6.096271173755495e-92
4,action.you,5.998239953357027e-46
5,action.you,2.910221196875586e-5
1,alison,1.6871190447286757e-71
2,alison,3.458394902751049e-142
3,alison,9.946315769959416e-92
4,alison,2.2856205679203386e-45
5,alison,2.910221196875586e-5
1,andrews,7.502828615815379e-71
2,andrews,5.433517061201568e-142
3,andrews,7.162668106287486e-92
4,andrews,1.9011447984135585e-45
5,andrews,2.910221196875586e-5
1,besâ,1.2110225177715117e-70
2,besâ,5.2152179680478764e-142
3,besâ,7.270732535635544e-92
4,besâ,9.399972831256843e-46
5,besâ,2.910221196875586e-5
1,carmen,1.926464398890092e-41
2,carmen,1.2534942363607124e-46
3,carmen,5.197191303596767e-40
4,carmen,1.6314705160083847e-13
5,carmen,5.82044238112977e-5
1,cassioli,7.47291577276341e-71
2,cassioli,2.2306357464525648e-142
3,cassioli,9.82805387163475e-92
4,cassioli,8.758894287081558e-46
5,cassioli,2.910221196875586e-5
1,cealila,2.9292787982381755e-70
2,cealila,1.5742589987408238e-141
3,cealila,5.372805251160452e-91
4,cealila,5.665249055482665e-45
5,cealila,2.910221196875586e-5
